Time_[s],PtfmSurge_[m],PtfmSway_[m],PtfmHeave_[m],PtfmRoll_[deg],PtfmPitch_[deg],PtfmYaw_[deg]
383.0,6.87692739482263,-0.12266416420400655,-0.10426982504121687,0.008151638350701153,2.526555025433533,-0.40098753725157876
383.1,6.867394275203104,-0.12256831130335347,-0.10643638532574716,0.008182229361280997,2.5264165184058345,-0.4007610865740401
383.20000000000005,6.857817224156759,-0.12246955376934725,-0.10814132054965311,0.00821746710764512,2.5257008987627247,-0.4005346358965014
383.3,6.848284104537233,-0.12237079623534101,-0.10936616571050974,0.00825347930997329,2.524500504522669,-0.4003081852189628
383.40000000000003,6.838794916344525,-0.12226913406798168,-0.11011092080831703,0.008290653196247529,2.5227691666764356,-0.40009588770877025
383.5,6.829525385285907,-0.12216747190062233,-0.11037558584307498,0.008325116486647605,2.520576138737873,-0.3998835901985778
383.6,6.820431579934561,-0.12206290509990986,-0.11014785081316697,0.008353771357317331,2.5178983362023644,-0.3996712926883853
383.70000000000005,6.81168922599776,-0.12195252903249114,-0.10944618072101796,0.008377779492202777,2.514758843574527,-0.3994660717618659
383.8,6.803298323475504,-0.12184215296507242,-0.10826442056581961,0.008395979207357874,2.5112269143682107,-0.39926085083534646
383.90000000000003,6.795390666648247,-0.12172887226430058,-0.10661488034918859,0.00841069387067476,2.5073256330880302,-0.39906270649250014
384.0,6.788010186942808,-0.12161268693017561,-0.10451602507354986,0.008423085166099506,2.5030780842386036,-0.3988574855659807
384.1,6.781200815786003,-0.12149650159605065,-0.10198016474052007,0.008433540321614136,2.4985073523245465,-0.39864518805578825
384.20000000000005,6.775094347458288,-0.12138031626192568,-0.0990257643525242,0.008445931617038884,2.493705775364325,-0.3984328905455958
384.3,6.769690781959662,-0.12126413092780071,-0.09568359891360388,0.00846296964824791,2.488696437862555,-0.39822059303540325
384.40000000000003,6.765121913570581,-0.12115375486038199,-0.09196597842537577,0.008488526695061449,2.483502424323854,-0.3980153721088839
384.5,6.761431673717861,-0.12104337879296327,-0.08790367789188144,0.008520666617569386,2.478216072766687,-0.3978172277660375
384.6,6.758663993828321,-0.12093590735889767,-0.08353978231877922,0.008560551099717787,2.472837383191054,-0.39761200683951814
384.70000000000005,6.7568188739019615,-0.1208313405581852,-0.07889275670849406,0.008610116281416775,2.467389440101572,-0.3974138624966718
384.8,6.756028108219235,-0.12072967839082586,-0.07400568606668424,0.00867013661863039,2.461964581516706,-0.39721571815382545
384.90000000000003,6.756247765353326,-0.12063382549017276,-0.0689155003981997,0.008741386567322682,2.4565397229318404,-0.39702465039465223
385.0,6.757565708157869,-0.12054378185622591,-0.06365297470708207,0.008822317215565558,2.451184117860824,-0.3968265060518059
385.1,6.759938005206045,-0.12045373822227906,-0.058261193998989616,0.008909830739502831,2.445897766303657,-0.3966212851252865
385.20000000000005,6.763408587924675,-0.12036369458833221,-0.05278324327958062,0.009003539911152476,2.440726837269572,-0.396408987615094
385.3,6.768021387740575,-0.12027946022109161,-0.047256052553705026,0.009101121362622354,2.435717499767802,-0.3962037666885746
385.40000000000003,6.773732473226927,-0.120195225853851,-0.04172270682702111,0.009202575093912466,2.4308697537983477,-0.3959985457620552
385.5,6.780497912956914,-0.1201109914866104,-0.03622013610437881,0.009301705457310438,2.426252852875058,-0.39580040141920886
385.6,6.788317706930535,-0.12002675711936982,-0.030791425391436412,0.009395414628960083,2.4218206279886996,-0.39559518049268944
385.70000000000005,6.79719185514779,-0.11993671348542297,-0.025479659693852182,0.00948215369693331,2.4176192481485055,-0.3953970361498431
385.8,6.807032494755043,-0.11984666985147611,-0.020315614015667748,0.009559599293337976,2.4136717978590925,-0.3951988918069968
